event-id,visible,timestamp,location-long,location-lat,comments,gps:dop,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
20659428094,true,2010-12-10 12:05:00.000,14.21287,-17.86382,"Ruacana/Amakange",-9999.0,"gps","Loxodonta africana","MET41","MET41","African elephant - Namibia (Kilian)"
20659428560,true,2010-12-10 16:04:00.000,14.21273,-17.86347,"Ruacana/Amakange",-9999.0,"gps","Loxodonta africana","MET41","MET41","African elephant - Namibia (Kilian)"
20659429030,true,2010-12-10 20:03:00.000,14.22237,-17.86747,"Ruacana/Amakange",-9999.0,"gps","Loxodonta africana","MET41","MET41","African elephant - Namibia (Kilian)"
20659429528,true,2010-12-11 00:03:00.000,14.27402,-17.87258,"Ruacana/Amakange",-9999.0,"gps","Loxodonta africana","MET41","MET41","African elephant - Namibia (Kilian)"
20659430026,true,2010-12-11 04:03:00.000,14.23625,-17.86825,"Ruacana/Amakange",-9999.0,"gps","Loxodonta africana","MET41","MET41","African elephant - Namibia (Kilian)"
20659430520,true,2010-12-11 08:03:00.000,14.2203,-17.87725,"Ruacana/Amakange",-9999.0,"gps","Loxodonta africana","MET41","MET41","African elephant - Namibia (Kilian)"
20659431009,true,2010-12-11 12:03:00.000,14.22102,-17.88642,"Ruacana/Amakange",-9999.0,"gps","Loxodonta africana","MET41","MET41","African elephant - Namibia (Kilian)"
20659431479,true,2010-12-11 16:04:00.000,14.2313,-17.88428,"Ruacana/Amakange",-9999.0,"gps","Loxodonta africana","MET41","MET41","African elephant - Namibia (Kilian)"
20659431976,true,2010-12-11 20:03:00.000,14.26148,-17.87722,"Ruacana/Amakange",-9999.0,"gps","Loxodonta africana","MET41","MET41","African elephant - Namibia (Kilian)"
20659432471,true,2010-12-12 00:03:00.000,14.2505,-17.8634,"Ruacana/Amakange",-9999.0,"gps","Loxodonta africana","MET41","MET41","African elephant - Namibia (Kilian)"
