event-id,visible,timestamp,location-long,location-lat,comments,gps:dop,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
20659381386,true,2010-11-23 19:42:00.000,14.2949,-19.75285,"Omatendeka",-9999.0,"gps","Loxodonta africana","MET24","MET24","African elephant - Namibia (Kilian)"
20659381429,true,2010-11-23 20:12:00.000,14.30503,-19.74967,"Omatendeka",-9999.0,"gps","Loxodonta africana","MET24","MET24","African elephant - Namibia (Kilian)"
20659381483,true,2010-11-23 20:42:00.000,14.30283,-19.74912,"Omatendeka",-9999.0,"gps","Loxodonta africana","MET24","MET24","African elephant - Namibia (Kilian)"
20659381526,true,2010-11-23 21:13:00.000,14.28713,-19.74537,"Omatendeka",-9999.0,"gps","Loxodonta africana","MET24","MET24","African elephant - Namibia (Kilian)"
20659381656,true,2010-11-23 22:30:00.000,14.26757,-19.72642,"Omatendeka",-9999.0,"gps","Loxodonta africana","MET24","MET24","African elephant - Namibia (Kilian)"
20659381694,true,2010-11-23 22:59:00.000,14.26858,-19.71852,"Omatendeka",-9999.0,"gps","Loxodonta africana","MET24","MET24","African elephant - Namibia (Kilian)"
20659381747,true,2010-11-23 23:29:00.000,14.26047,-19.71312,"Omatendeka",-9999.0,"gps","Loxodonta africana","MET24","MET24","African elephant - Namibia (Kilian)"
20659381791,true,2010-11-23 23:59:00.000,14.25908,-19.6986,"Omatendeka",-9999.0,"gps","Loxodonta africana","MET24","MET24","African elephant - Namibia (Kilian)"
20659381843,true,2010-11-24 00:29:00.000,14.25772,-19.69642,"Omatendeka",-9999.0,"gps","Loxodonta africana","MET24","MET24","African elephant - Namibia (Kilian)"
20659381888,true,2010-11-24 00:59:00.000,14.24875,-19.69692,"Omatendeka",-9999.0,"gps","Loxodonta africana","MET24","MET24","African elephant - Namibia (Kilian)"
20659381942,true,2010-11-24 01:29:00.000,14.24223,-19.68427,"Omatendeka",-9999.0,"gps","Loxodonta africana","MET24","MET24","African elephant - Namibia (Kilian)"
20659381986,true,2010-11-24 01:59:00.000,14.2405,-19.66755,"Omatendeka",-9999.0,"gps","Loxodonta africana","MET24","MET24","African elephant - Namibia (Kilian)"
20659382038,true,2010-11-24 02:29:00.000,14.23483,-19.65563,"Omatendeka",-9999.0,"gps","Loxodonta africana","MET24","MET24","African elephant - Namibia (Kilian)"
20659382080,true,2010-11-24 02:59:00.000,14.23653,-19.64293,"Omatendeka",-9999.0,"gps","Loxodonta africana","MET24","MET24","African elephant - Namibia (Kilian)"
20659382135,true,2010-11-24 03:29:00.000,14.23147,-19.62838,"Omatendeka",-9999.0,"gps","Loxodonta africana","MET24","MET24","African elephant - Namibia (Kilian)"
20659382181,true,2010-11-24 03:59:00.000,14.23228,-19.61268,"Omatendeka",-9999.0,"gps","Loxodonta africana","MET24","MET24","African elephant - Namibia (Kilian)"
20659382238,true,2010-11-24 04:29:00.000,14.23727,-19.61635,"Omatendeka",-9999.0,"gps","Loxodonta africana","MET24","MET24","African elephant - Namibia (Kilian)"
20659382284,true,2010-11-24 04:59:00.000,14.23198,-19.61133,"Omatendeka",-9999.0,"gps","Loxodonta africana","MET24","MET24","African elephant - Namibia (Kilian)"
20659382338,true,2010-11-24 05:29:00.000,14.22697,-19.6083,"Omatendeka",-9999.0,"gps","Loxodonta africana","MET24","MET24","African elephant - Namibia (Kilian)"
20659382383,true,2010-11-24 05:59:00.000,14.22772,-19.61182,"Omatendeka",-9999.0,"gps","Loxodonta africana","MET24","MET24","African elephant - Namibia (Kilian)"
20659382438,true,2010-11-24 06:29:00.000,14.22893,-19.61162,"Omatendeka",-9999.0,"gps","Loxodonta africana","MET24","MET24","African elephant - Namibia (Kilian)"
20659382483,true,2010-11-24 06:59:00.000,14.23678,-19.60463,"Omatendeka",-9999.0,"gps","Loxodonta africana","MET24","MET24","African elephant - Namibia (Kilian)"
20659382537,true,2010-11-24 07:29:00.000,14.23802,-19.59723,"Omatendeka",-9999.0,"gps","Loxodonta africana","MET24","MET24","African elephant - Namibia (Kilian)"
20659382595,true,2010-11-24 08:00:00.000,14.23515,-19.59375,"Omatendeka",-9999.0,"gps","Loxodonta africana","MET24","MET24","African elephant - Namibia (Kilian)"
20659382677,true,2010-11-24 08:59:00.000,14.23423,-19.59403,"Omatendeka",-9999.0,"gps","Loxodonta africana","MET24","MET24","African elephant - Namibia (Kilian)"
20659382730,true,2010-11-24 09:29:00.000,14.23435,-19.59393,"Omatendeka",-9999.0,"gps","Loxodonta africana","MET24","MET24","African elephant - Namibia (Kilian)"
20659382826,true,2010-11-24 10:29:00.000,14.23342,-19.59575,"Omatendeka",-9999.0,"gps","Loxodonta africana","MET24","MET24","African elephant - Namibia (Kilian)"
20659382868,true,2010-11-24 10:59:00.000,14.23322,-19.59572,"Omatendeka",-9999.0,"gps","Loxodonta africana","MET24","MET24","African elephant - Namibia (Kilian)"
20659382920,true,2010-11-24 11:29:00.000,14.23382,-19.60352,"Omatendeka",-9999.0,"gps","Loxodonta africana","MET24","MET24","African elephant - Namibia (Kilian)"
20659382964,true,2010-11-24 11:59:00.000,14.2371,-19.61527,"Omatendeka",-9999.0,"gps","Loxodonta africana","MET24","MET24","African elephant - Namibia (Kilian)"
20659383016,true,2010-11-24 12:29:00.000,14.23705,-19.61522,"Omatendeka",-9999.0,"gps","Loxodonta africana","MET24","MET24","African elephant - Namibia (Kilian)"
20659383061,true,2010-11-24 12:59:00.000,14.23698,-19.61523,"Omatendeka",-9999.0,"gps","Loxodonta africana","MET24","MET24","African elephant - Namibia (Kilian)"
20659383115,true,2010-11-24 13:29:00.000,14.23693,-19.61738,"Omatendeka",-9999.0,"gps","Loxodonta africana","MET24","MET24","African elephant - Namibia (Kilian)"
20659383159,true,2010-11-24 13:59:00.000,14.23693,-19.6174,"Omatendeka",-9999.0,"gps","Loxodonta africana","MET24","MET24","African elephant - Namibia (Kilian)"
20659383216,true,2010-11-24 14:29:00.000,14.23702,-19.6174,"Omatendeka",-9999.0,"gps","Loxodonta africana","MET24","MET24","African elephant - Namibia (Kilian)"
20659383263,true,2010-11-24 14:59:00.000,14.23708,-19.61733,"Omatendeka",-9999.0,"gps","Loxodonta africana","MET24","MET24","African elephant - Namibia (Kilian)"
20659383322,true,2010-11-24 15:29:00.000,14.23692,-19.61747,"Omatendeka",-9999.0,"gps","Loxodonta africana","MET24","MET24","African elephant - Namibia (Kilian)"
20659383425,true,2010-11-24 16:29:00.000,14.23565,-19.61922,"Omatendeka",-9999.0,"gps","Loxodonta africana","MET24","MET24","African elephant - Namibia (Kilian)"
20659383471,true,2010-11-24 16:59:00.000,14.2351,-19.626,"Omatendeka",-9999.0,"gps","Loxodonta africana","MET24","MET24","African elephant - Namibia (Kilian)"
20659383531,true,2010-11-24 17:29:00.000,14.23437,-19.63443,"Omatendeka",-9999.0,"gps","Loxodonta africana","MET24","MET24","African elephant - Namibia (Kilian)"
