event-id,visible,timestamp,location-long,location-lat,comments,gps:dop,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
20659383260,true,2010-11-24 14:54:00.000,14.44975,-20.98817,"Ugab",-9999.0,"gps","Loxodonta africana","MET26","MET26","African elephant - Namibia (Kilian)"
20659383317,true,2010-11-24 15:23:00.000,14.44955,-20.98788,"Ugab",-9999.0,"gps","Loxodonta africana","MET26","MET26","African elephant - Namibia (Kilian)"
20659383365,true,2010-11-24 15:54:00.000,14.45293,-20.98657,"Ugab",-9999.0,"gps","Loxodonta africana","MET26","MET26","African elephant - Namibia (Kilian)"
20659383421,true,2010-11-24 16:24:00.000,14.45515,-20.98875,"Ugab",-9999.0,"gps","Loxodonta africana","MET26","MET26","African elephant - Namibia (Kilian)"
20659383467,true,2010-11-24 16:53:00.000,14.45555,-20.98887,"Ugab",-9999.0,"gps","Loxodonta africana","MET26","MET26","African elephant - Namibia (Kilian)"
20659383527,true,2010-11-24 17:24:00.000,14.45595,-20.98945,"Ugab",-9999.0,"gps","Loxodonta africana","MET26","MET26","African elephant - Namibia (Kilian)"
20659383635,true,2010-11-24 18:27:00.000,14.46515,-20.99295,"Ugab",-9999.0,"gps","Loxodonta africana","MET26","MET26","African elephant - Namibia (Kilian)"
20659383682,true,2010-11-24 18:56:00.000,14.46955,-20.98875,"Ugab",-9999.0,"gps","Loxodonta africana","MET26","MET26","African elephant - Namibia (Kilian)"
20659383742,true,2010-11-24 19:25:00.000,14.48058,-20.98603,"Ugab",-9999.0,"gps","Loxodonta africana","MET26","MET26","African elephant - Namibia (Kilian)"
20659383864,true,2010-11-24 20:34:00.000,14.48885,-20.98565,"Ugab",-9999.0,"gps","Loxodonta africana","MET26","MET26","African elephant - Namibia (Kilian)"
20659383919,true,2010-11-24 21:03:00.000,14.48873,-20.98568,"Ugab",-9999.0,"gps","Loxodonta africana","MET26","MET26","African elephant - Namibia (Kilian)"
20659383970,true,2010-11-24 21:33:00.000,14.49008,-20.98555,"Ugab",-9999.0,"gps","Loxodonta africana","MET26","MET26","African elephant - Namibia (Kilian)"
20659384027,true,2010-11-24 22:04:00.000,14.49305,-20.98845,"Ugab",-9999.0,"gps","Loxodonta africana","MET26","MET26","African elephant - Namibia (Kilian)"
20659384080,true,2010-11-24 22:33:00.000,14.49477,-20.98953,"Ugab",-9999.0,"gps","Loxodonta africana","MET26","MET26","African elephant - Namibia (Kilian)"
20659384141,true,2010-11-24 23:06:00.000,14.49432,-20.98915,"Ugab",-9999.0,"gps","Loxodonta africana","MET26","MET26","African elephant - Namibia (Kilian)"
20659384194,true,2010-11-24 23:34:00.000,14.49428,-20.98925,"Ugab",-9999.0,"gps","Loxodonta africana","MET26","MET26","African elephant - Namibia (Kilian)"
20659384254,true,2010-11-25 00:04:00.000,14.49583,-20.98323,"Ugab",-9999.0,"gps","Loxodonta africana","MET26","MET26","African elephant - Namibia (Kilian)"
20659384308,true,2010-11-25 00:34:00.000,14.49593,-20.98293,"Ugab",-9999.0,"gps","Loxodonta africana","MET26","MET26","African elephant - Namibia (Kilian)"
20659384369,true,2010-11-25 01:04:00.000,14.49607,-20.98278,"Ugab",-9999.0,"gps","Loxodonta africana","MET26","MET26","African elephant - Namibia (Kilian)"
20659384479,true,2010-11-25 02:03:00.000,14.49648,-20.98117,"Ugab",-9999.0,"gps","Loxodonta africana","MET26","MET26","African elephant - Namibia (Kilian)"
20659384532,true,2010-11-25 02:33:00.000,14.49713,-20.98087,"Ugab",-9999.0,"gps","Loxodonta africana","MET26","MET26","African elephant - Namibia (Kilian)"
20659384591,true,2010-11-25 03:04:00.000,14.49712,-20.98095,"Ugab",-9999.0,"gps","Loxodonta africana","MET26","MET26","African elephant - Namibia (Kilian)"
20659384901,true,2010-11-25 06:06:00.000,14.4949,-20.97993,"Ugab",-9999.0,"gps","Loxodonta africana","MET26","MET26","African elephant - Namibia (Kilian)"
20659384950,true,2010-11-25 06:34:00.000,14.49763,-20.982,"Ugab",-9999.0,"gps","Loxodonta africana","MET26","MET26","African elephant - Namibia (Kilian)"
20659385006,true,2010-11-25 07:05:00.000,14.49862,-20.9826,"Ugab",-9999.0,"gps","Loxodonta africana","MET26","MET26","African elephant - Namibia (Kilian)"
20659385055,true,2010-11-25 07:33:00.000,14.4985,-20.98422,"Ugab",-9999.0,"gps","Loxodonta africana","MET26","MET26","African elephant - Namibia (Kilian)"
20659385113,true,2010-11-25 08:03:00.000,14.49923,-20.98422,"Ugab",-9999.0,"gps","Loxodonta africana","MET26","MET26","African elephant - Namibia (Kilian)"
20659385164,true,2010-11-25 08:33:00.000,14.5005,-20.98465,"Ugab",-9999.0,"gps","Loxodonta africana","MET26","MET26","African elephant - Namibia (Kilian)"
20659385221,true,2010-11-25 09:03:00.000,14.50297,-20.98597,"Ugab",-9999.0,"gps","Loxodonta africana","MET26","MET26","African elephant - Namibia (Kilian)"
20659385334,true,2010-11-25 10:13:00.000,14.5084,-20.98645,"Ugab",-9999.0,"gps","Loxodonta africana","MET26","MET26","African elephant - Namibia (Kilian)"
20659385395,true,2010-11-25 10:44:00.000,14.50827,-20.98645,"Ugab",-9999.0,"gps","Loxodonta africana","MET26","MET26","African elephant - Namibia (Kilian)"
20659385540,true,2010-11-25 12:04:00.000,14.51693,-20.98623,"Ugab",-9999.0,"gps","Loxodonta africana","MET26","MET26","African elephant - Namibia (Kilian)"
20659385589,true,2010-11-25 12:34:00.000,14.51728,-20.98643,"Ugab",-9999.0,"gps","Loxodonta africana","MET26","MET26","African elephant - Namibia (Kilian)"
20659385647,true,2010-11-25 13:03:00.000,14.51735,-20.98635,"Ugab",-9999.0,"gps","Loxodonta africana","MET26","MET26","African elephant - Namibia (Kilian)"
20659385695,true,2010-11-25 13:32:00.000,14.51738,-20.98638,"Ugab",-9999.0,"gps","Loxodonta africana","MET26","MET26","African elephant - Namibia (Kilian)"
20659385754,true,2010-11-25 14:03:00.000,14.51723,-20.98513,"Ugab",-9999.0,"gps","Loxodonta africana","MET26","MET26","African elephant - Namibia (Kilian)"
20659385805,true,2010-11-25 14:35:00.000,14.51595,-20.98343,"Ugab",-9999.0,"gps","Loxodonta africana","MET26","MET26","African elephant - Namibia (Kilian)"
20659385913,true,2010-11-25 15:35:00.000,14.5166,-20.9836,"Ugab",-9999.0,"gps","Loxodonta africana","MET26","MET26","African elephant - Namibia (Kilian)"
20659385973,true,2010-11-25 16:03:00.000,14.51668,-20.98362,"Ugab",-9999.0,"gps","Loxodonta africana","MET26","MET26","African elephant - Namibia (Kilian)"
20659386022,true,2010-11-25 16:33:00.000,14.51675,-20.98373,"Ugab",-9999.0,"gps","Loxodonta africana","MET26","MET26","African elephant - Namibia (Kilian)"
20659386082,true,2010-11-25 17:03:00.000,14.51718,-20.98195,"Ugab",-9999.0,"gps","Loxodonta africana","MET26","MET26","African elephant - Namibia (Kilian)"
20659386133,true,2010-11-25 17:32:00.000,14.51838,-20.98082,"Ugab",-9999.0,"gps","Loxodonta africana","MET26","MET26","African elephant - Namibia (Kilian)"
20659386196,true,2010-11-25 18:03:00.000,14.51957,-20.97713,"Ugab",-9999.0,"gps","Loxodonta africana","MET26","MET26","African elephant - Namibia (Kilian)"
20659386246,true,2010-11-25 18:32:00.000,14.52122,-20.97452,"Ugab",-9999.0,"gps","Loxodonta africana","MET26","MET26","African elephant - Namibia (Kilian)"
20659386305,true,2010-11-25 19:02:00.000,14.5244,-20.97422,"Ugab",-9999.0,"gps","Loxodonta africana","MET26","MET26","African elephant - Namibia (Kilian)"
