event-id,visible,timestamp,location-long,location-lat,comments,gps:dop,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
20661265214,true,2013-06-02 00:34:00.000,16.64952,-18.97342,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661265282,true,2013-06-02 04:34:00.000,16.6302,-18.9667,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661265355,true,2013-06-02 08:34:00.000,16.63123,-18.95558,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661265428,true,2013-06-02 12:34:00.000,16.63872,-18.95602,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661265501,true,2013-06-02 16:35:00.000,16.64517,-18.96167,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661265627,true,2013-06-02 23:26:00.000,16.65597,-18.94243,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661265699,true,2013-06-03 03:26:00.000,16.65938,-18.94418,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661265884,true,2013-06-03 13:56:00.000,16.65828,-18.94497,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661265955,true,2013-06-03 17:57:00.000,16.66388,-18.96413,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661266029,true,2013-06-03 21:56:00.000,16.63675,-18.95322,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661266101,true,2013-06-04 01:55:00.000,16.63322,-18.95287,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661266156,true,2013-06-04 05:55:00.000,16.63523,-18.95562,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661266225,true,2013-06-04 09:55:00.000,16.65198,-18.95128,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661266298,true,2013-06-04 13:55:00.000,16.65272,-18.95413,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661266370,true,2013-06-04 17:56:00.000,16.65633,-18.96463,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661266443,true,2013-06-04 21:56:00.000,16.65345,-18.94765,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661266516,true,2013-06-05 01:57:00.000,16.6491,-18.94082,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661266587,true,2013-06-05 05:56:00.000,16.64815,-18.94107,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661266660,true,2013-06-05 09:55:00.000,16.6492,-18.95122,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661266733,true,2013-06-05 13:55:00.000,16.6495,-18.95452,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661266806,true,2013-06-05 17:55:00.000,16.66645,-18.95308,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661266879,true,2013-06-05 21:56:00.000,16.66402,-18.94075,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661267020,true,2013-06-06 05:56:00.000,16.66105,-18.94802,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661267093,true,2013-06-06 09:55:00.000,16.6645,-18.9517,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661267166,true,2013-06-06 13:55:00.000,16.66332,-18.95715,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661267239,true,2013-06-06 17:55:00.000,16.65425,-18.97273,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661267312,true,2013-06-06 21:55:00.000,16.63418,-18.94958,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661267385,true,2013-06-07 01:56:00.000,16.63823,-18.94582,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661267456,true,2013-06-07 05:56:00.000,16.644,-18.94882,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661267529,true,2013-06-07 09:56:00.000,16.64933,-18.94967,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661267602,true,2013-06-07 13:55:00.000,16.65007,-18.95248,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661267675,true,2013-06-07 17:55:00.000,16.65782,-18.97378,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661267748,true,2013-06-07 21:56:00.000,16.6505,-18.94027,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661267820,true,2013-06-08 01:55:00.000,16.65738,-18.9386,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661267891,true,2013-06-08 05:55:00.000,16.65658,-18.94235,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661267963,true,2013-06-08 09:55:00.000,16.62773,-18.9599,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661268037,true,2013-06-08 13:56:00.000,16.61997,-18.95737,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661268109,true,2013-06-08 17:55:00.000,16.63647,-18.97532,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661268228,true,2013-06-09 00:22:00.000,16.63043,-18.95952,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661268301,true,2013-06-09 04:21:00.000,16.61963,-18.9575,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661268372,true,2013-06-09 08:23:00.000,16.60578,-18.96485,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661268443,true,2013-06-09 12:22:00.000,16.60048,-18.96778,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661268588,true,2013-06-09 20:22:00.000,16.62652,-18.97752,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661268662,true,2013-06-10 00:23:00.000,16.63598,-18.97528,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661268733,true,2013-06-10 04:21:00.000,16.65303,-18.97455,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661268805,true,2013-06-10 08:21:00.000,16.62983,-18.96608,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661268877,true,2013-06-10 12:22:00.000,16.62682,-18.95647,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661269020,true,2013-06-10 20:21:00.000,16.60103,-18.96467,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661269163,true,2013-06-11 04:22:00.000,16.589,-18.96502,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661269233,true,2013-06-11 08:21:00.000,16.58497,-18.96813,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661269305,true,2013-06-11 12:21:00.000,16.58042,-18.97397,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661269378,true,2013-06-11 16:22:00.000,16.55807,-18.99032,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661269451,true,2013-06-11 20:22:00.000,16.56942,-18.9743,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661269525,true,2013-06-12 00:22:00.000,16.57667,-18.96757,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661269596,true,2013-06-12 04:22:00.000,16.57837,-18.9628,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661269669,true,2013-06-12 08:21:00.000,16.57268,-18.95148,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661269755,true,2013-06-12 13:08:00.000,16.55722,-18.93937,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661269781,true,2013-06-12 14:18:00.000,16.55598,-18.93957,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661269797,true,2013-06-12 14:47:00.000,16.55583,-18.9395,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661269809,true,2013-06-12 15:16:00.000,16.55915,-18.93777,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661269827,true,2013-06-12 15:46:00.000,16.56102,-18.93538,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661269865,true,2013-06-12 17:02:00.000,16.56717,-18.93195,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661269878,true,2013-06-12 17:31:00.000,16.56793,-18.93167,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661269896,true,2013-06-12 18:02:00.000,16.56912,-18.9317,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661269908,true,2013-06-12 18:31:00.000,16.56967,-18.93175,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661269925,true,2013-06-12 19:01:00.000,16.57188,-18.93172,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661269954,true,2013-06-12 20:01:00.000,16.57548,-18.93253,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661269967,true,2013-06-12 20:31:00.000,16.57703,-18.93217,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661269985,true,2013-06-12 21:02:00.000,16.577,-18.93227,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661269998,true,2013-06-12 21:32:00.000,16.5768,-18.93217,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661270015,true,2013-06-12 22:02:00.000,16.57697,-18.93208,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661270027,true,2013-06-12 22:31:00.000,16.57673,-18.9322,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661270056,true,2013-06-12 23:32:00.000,16.57675,-18.93237,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661270073,true,2013-06-13 00:01:00.000,16.57678,-18.93295,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661270086,true,2013-06-13 00:31:00.000,16.57687,-18.93412,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661270104,true,2013-06-13 01:01:00.000,16.57652,-18.93478,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661270117,true,2013-06-13 01:31:00.000,16.58305,-18.93373,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661270134,true,2013-06-13 02:01:00.000,16.58535,-18.934,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661270144,true,2013-06-13 02:32:00.000,16.58918,-18.93403,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661270161,true,2013-06-13 03:01:00.000,16.5916,-18.93517,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661270174,true,2013-06-13 03:32:00.000,16.59388,-18.93638,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661270191,true,2013-06-13 04:01:00.000,16.59668,-18.93782,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661270202,true,2013-06-13 04:33:00.000,16.59675,-18.93793,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661270220,true,2013-06-13 05:03:00.000,16.59677,-18.93808,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661270233,true,2013-06-13 05:32:00.000,16.59687,-18.93783,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661270250,true,2013-06-13 06:02:00.000,16.59667,-18.93788,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661270263,true,2013-06-13 06:31:00.000,16.59687,-18.93945,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661270280,true,2013-06-13 07:01:00.000,16.59695,-18.94148,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661270294,true,2013-06-13 07:33:00.000,16.59063,-18.94877,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661270311,true,2013-06-13 08:01:00.000,16.58512,-18.94953,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661270347,true,2013-06-13 09:20:00.000,16.57662,-18.95125,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661270361,true,2013-06-13 09:49:00.000,16.57493,-18.95183,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661270372,true,2013-06-13 10:18:00.000,16.57293,-18.95338,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661270389,true,2013-06-13 10:49:00.000,16.57162,-18.95398,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
20661270404,true,2013-06-13 11:20:00.000,16.5702,-18.95378,"Halali-Agab",-9999.0,"gps","Loxodonta africana","Etosha1","Etosha1","African elephant - Namibia (Kilian)"
