event-id,visible,timestamp,location-long,location-lat,comments,gps:dop,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
20658390152,true,2009-07-31 15:20:00.000,15.83684591,-19.14824626,"",-9999.0,"gps","Loxodonta africana","AG194","AG194","African elephant - Namibia (Kilian)"
20658390163,true,2009-07-31 15:21:00.000,15.83690491,-19.14823812,"",-9999.0,"gps","Loxodonta africana","AG194","AG194","African elephant - Namibia (Kilian)"
20658390173,true,2009-07-31 15:40:00.000,15.83787028,-19.14778239,"",-9999.0,"gps","Loxodonta africana","AG194","AG194","African elephant - Namibia (Kilian)"
20658390184,true,2009-07-31 15:41:00.000,15.83787333,-19.14778035,"",-9999.0,"gps","Loxodonta africana","AG194","AG194","African elephant - Namibia (Kilian)"
20658390194,true,2009-07-31 16:00:00.000,15.83788045,-19.14777832,"",-9999.0,"gps","Loxodonta africana","AG194","AG194","African elephant - Namibia (Kilian)"
20658390205,true,2009-07-31 16:01:00.000,15.83787537,-19.14778239,"",-9999.0,"gps","Loxodonta africana","AG194","AG194","African elephant - Namibia (Kilian)"
20658390215,true,2009-07-31 16:20:00.000,15.83812866,-19.14746704,"",-9999.0,"gps","Loxodonta africana","AG194","AG194","African elephant - Namibia (Kilian)"
20658390226,true,2009-07-31 16:21:00.000,15.83812764,-19.14746704,"",-9999.0,"gps","Loxodonta africana","AG194","AG194","African elephant - Namibia (Kilian)"
20658390236,true,2009-07-31 16:40:00.000,15.83802389,-19.14666341,"",-9999.0,"gps","Loxodonta africana","AG194","AG194","African elephant - Namibia (Kilian)"
20658390247,true,2009-07-31 16:41:00.000,15.83802694,-19.14666341,"",-9999.0,"gps","Loxodonta africana","AG194","AG194","African elephant - Namibia (Kilian)"
20658390257,true,2009-07-31 17:00:00.000,15.83800659,-19.14597778,"",-9999.0,"gps","Loxodonta africana","AG194","AG194","African elephant - Namibia (Kilian)"
20658390268,true,2009-07-31 17:01:00.000,15.83800964,-19.14598389,"",-9999.0,"gps","Loxodonta africana","AG194","AG194","African elephant - Namibia (Kilian)"
20658390278,true,2009-07-31 17:20:00.000,15.83797709,-19.14595744,"",-9999.0,"gps","Loxodonta africana","AG194","AG194","African elephant - Namibia (Kilian)"
20658390289,true,2009-07-31 17:21:00.000,15.83794556,-19.1459554,"",-9999.0,"gps","Loxodonta africana","AG194","AG194","African elephant - Namibia (Kilian)"
20658390299,true,2009-07-31 17:40:00.000,15.83796183,-19.14591268,"",-9999.0,"gps","Loxodonta africana","AG194","AG194","African elephant - Namibia (Kilian)"
20658390310,true,2009-07-31 17:41:00.000,15.83795268,-19.14592692,"",-9999.0,"gps","Loxodonta africana","AG194","AG194","African elephant - Namibia (Kilian)"
20658390320,true,2009-07-31 18:00:00.000,15.83806661,-19.14591064,"",-9999.0,"gps","Loxodonta africana","AG194","AG194","African elephant - Namibia (Kilian)"
