event-id,visible,timestamp,location-long,location-lat,comments,gps:dop,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,study-timezone,study-local-timestamp
20658113467,true,2008-10-31 00:00:00.000,15.944045003255,-19.315533447266,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 02:00:00.000
20658113475,true,2008-10-31 00:01:00.000,15.945888264974,-19.314599609375,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 02:01:00.000
20658113485,true,2008-10-31 00:20:00.000,15.945896402995,-19.314609781901,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 02:20:00.000
20658113493,true,2008-10-31 00:21:00.000,15.945821126302,-19.314833577474,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 02:21:00.000
20658113501,true,2008-10-31 00:40:00.000,15.945822143555,-19.314821370443,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 02:40:00.000
20658113509,true,2008-10-31 00:41:00.000,15.94848429362,-19.312866210938,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 02:41:00.000
20658113517,true,2008-10-31 01:00:00.000,15.948322550456,-19.312927246094,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 03:00:00.000
20658113525,true,2008-10-31 01:01:00.000,15.949812825521,-19.312365722656,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 03:01:00.000
20658113533,true,2008-10-31 01:20:00.000,15.950313313802,-19.311773681641,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 03:20:00.000
20658113541,true,2008-10-31 01:21:00.000,15.950338745117,-19.311751302083,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 03:21:00.000
20658113549,true,2008-10-31 01:40:00.000,15.950312296549,-19.311777750651,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 03:40:00.000
20658113557,true,2008-10-31 01:41:00.000,15.952531941732,-19.312432861328,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 03:41:00.000
20658113565,true,2008-10-31 02:00:00.000,15.952510579427,-19.312438964844,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 04:00:00.000
20658113573,true,2008-10-31 02:01:00.000,15.953620402018,-19.311350504557,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 04:01:00.000
20658113581,true,2008-10-31 02:20:00.000,15.953689575195,-19.311454264323,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 04:20:00.000
20658113589,true,2008-10-31 02:21:00.000,15.953647867839,-19.309606933594,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 04:21:00.000
20658113597,true,2008-10-31 02:40:00.000,15.953618367513,-19.309627278646,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 04:40:00.000
20658113605,true,2008-10-31 02:41:00.000,15.953657023112,-19.30956624349,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 04:41:00.000
20658113613,true,2008-10-31 03:00:00.000,15.953709920247,-19.309531656901,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 05:00:00.000
20658113621,true,2008-10-31 03:01:00.000,15.953185017904,-19.310080973307,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 05:01:00.000
20658113629,true,2008-10-31 03:20:00.000,15.953161621094,-19.31010538737,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 05:20:00.000
20658113637,true,2008-10-31 03:21:00.000,15.952349853516,-19.313909912109,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 05:21:00.000
20658113645,true,2008-10-31 03:40:00.000,15.95234781901,-19.313893636068,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 05:40:00.000
20658113653,true,2008-10-31 03:41:00.000,15.9521484375,-19.313832600911,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 05:41:00.000
20658113661,true,2008-10-31 04:00:00.000,15.952147420247,-19.313832600911,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 06:00:00.000
20658113669,true,2008-10-31 04:01:00.000,15.945049031576,-19.315171305339,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 06:01:00.000
20658113677,true,2008-10-31 04:20:00.000,15.945195515951,-19.315207926432,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 06:20:00.000
20658113685,true,2008-10-31 04:21:00.000,15.941975911458,-19.313985188802,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 06:21:00.000
20658113693,true,2008-10-31 04:40:00.000,15.941848754883,-19.314135742187,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 06:40:00.000
20658113701,true,2008-10-31 04:41:00.000,15.945624796549,-19.304610188802,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 06:41:00.000
20658113709,true,2008-10-31 05:00:00.000,15.94558207194,-19.304760742188,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 07:00:00.000
20658113717,true,2008-10-31 05:01:00.000,15.950886027018,-19.294584147135,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 07:01:00.000
20658113725,true,2008-10-31 05:20:00.000,15.950791422526,-19.294765218099,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 07:20:00.000
20658113733,true,2008-10-31 05:21:00.000,15.95215250651,-19.287426757813,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 07:21:00.000
20658113741,true,2008-10-31 05:40:00.000,15.952139282227,-19.287514241536,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 07:40:00.000
20658113749,true,2008-10-31 05:41:00.000,15.952405802409,-19.28608194987,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 07:41:00.000
20658113757,true,2008-10-31 06:00:00.000,15.952260335286,-19.286201985677,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 08:00:00.000
20658113765,true,2008-10-31 06:01:00.000,15.952581787109,-19.285133870443,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 08:01:00.000
20658113773,true,2008-10-31 06:20:00.000,15.952630615234,-19.285194905599,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 08:20:00.000
20658113781,true,2008-10-31 06:21:00.000,15.952656046549,-19.284586588542,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 08:21:00.000
20658113789,true,2008-10-31 06:40:00.000,15.952635701497,-19.284674072266,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 08:40:00.000
20658113797,true,2008-10-31 06:41:00.000,15.953013102214,-19.284163411458,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 08:41:00.000
20658113805,true,2008-10-31 07:00:00.000,15.953229777018,-19.283512369792,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 09:00:00.000
20658113813,true,2008-10-31 07:01:00.000,15.953214518229,-19.283481852214,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 09:01:00.000
20658113821,true,2008-10-31 07:20:00.000,15.953231811523,-19.283510335286,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 09:20:00.000
20658113829,true,2008-10-31 07:21:00.000,15.95315246582,-19.283107503255,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 09:21:00.000
20658113837,true,2008-10-31 07:40:00.000,15.953147379557,-19.283107503255,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 09:40:00.000
20658113845,true,2008-10-31 07:41:00.000,15.953268432617,-19.28280843099,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 09:41:00.000
20658113853,true,2008-10-31 08:00:00.000,15.953276570638,-19.282800292969,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 10:00:00.000
20658113861,true,2008-10-31 08:01:00.000,15.953276570638,-19.2828125,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 10:01:00.000
20658113869,true,2008-10-31 08:20:00.000,15.953259277344,-19.2828125,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 10:20:00.000
20658113876,true,2008-10-31 08:21:00.000,15.953271484375,-19.282810465495,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 10:21:00.000
20658113883,true,2008-10-31 08:40:00.000,15.95327351888,-19.2828125,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 10:40:00.000
20658113890,true,2008-10-31 08:41:00.000,15.953267415365,-19.282775878906,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 10:41:00.000
20658113897,true,2008-10-31 09:00:00.000,15.953283691406,-19.282800292969,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 11:00:00.000
20658113904,true,2008-10-31 09:01:00.000,15.953236897786,-19.282513427734,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 11:01:00.000
20658113911,true,2008-10-31 09:20:00.000,15.953214518229,-19.282543945313,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 11:20:00.000
20658113918,true,2008-10-31 09:21:00.000,15.953279622396,-19.282511393229,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 11:21:00.000
20658113925,true,2008-10-31 09:40:00.000,15.953283691406,-19.282548014323,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 11:40:00.000
20658113932,true,2008-10-31 09:41:00.000,15.952937825521,-19.28242594401,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 11:41:00.000
20658113939,true,2008-10-31 10:00:00.000,15.952973429362,-19.282427978516,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 12:00:00.000
20658113946,true,2008-10-31 10:01:00.000,15.952919514974,-19.282438151042,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 12:01:00.000
20658113953,true,2008-10-31 10:20:00.000,15.952921549479,-19.282438151042,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 12:20:00.000
20658113960,true,2008-10-31 10:21:00.000,15.95292561849,-19.282432047526,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 12:21:00.000
20658113967,true,2008-10-31 10:40:00.000,15.952918497721,-19.282434082031,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 12:40:00.000
20658113974,true,2008-10-31 10:41:00.000,15.952923583984,-19.282434082031,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 12:41:00.000
20658113981,true,2008-10-31 11:00:00.000,15.952930704753,-19.28242594401,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 13:00:00.000
20658113988,true,2008-10-31 11:01:00.000,15.95263264974,-19.2826171875,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 13:01:00.000
20658113995,true,2008-10-31 11:20:00.000,15.952655029297,-19.282609049479,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 13:20:00.000
20658114002,true,2008-10-31 11:21:00.000,15.952656046549,-19.282615152995,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 13:21:00.000
20658114009,true,2008-10-31 11:40:00.000,15.952658081055,-19.282615152995,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 13:40:00.000
20658114016,true,2008-10-31 11:41:00.000,15.952658081055,-19.28262125651,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 13:41:00.000
20658114023,true,2008-10-31 12:00:00.000,15.952676391602,-19.2826171875,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 14:00:00.000
20658114030,true,2008-10-31 12:01:00.000,15.952634684245,-19.28261311849,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 14:01:00.000
20658114037,true,2008-10-31 12:20:00.000,15.952625528971,-19.282615152995,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 14:20:00.000
20658114045,true,2008-10-31 12:21:00.000,15.952649943034,-19.282627360026,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 14:21:00.000
20658114053,true,2008-10-31 12:40:00.000,15.952645874023,-19.282629394531,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 14:40:00.000
20658114061,true,2008-10-31 12:41:00.000,15.952638753255,-19.282623291016,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 14:41:00.000
20658114069,true,2008-10-31 13:00:00.000,15.952650960286,-19.282631429036,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 15:00:00.000
20658114077,true,2008-10-31 13:01:00.000,15.952658081055,-19.282678222656,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 15:01:00.000
20658114085,true,2008-10-31 13:20:00.000,15.952772013346,-19.282796223958,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 15:20:00.000
20658114093,true,2008-10-31 13:21:00.000,15.952794392904,-19.282796223958,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 15:21:00.000
20658114101,true,2008-10-31 13:40:00.000,15.952776082357,-19.282798258464,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 15:40:00.000
20658114109,true,2008-10-31 13:41:00.000,15.953288777669,-19.282556152344,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 15:41:00.000
20658114117,true,2008-10-31 14:00:00.000,15.953283691406,-19.282550048828,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 16:00:00.000
20658114125,true,2008-10-31 14:01:00.000,15.953542073568,-19.28290608724,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 16:01:00.000
20658114133,true,2008-10-31 14:20:00.000,15.953561401367,-19.282908121745,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 16:20:00.000
20658114141,true,2008-10-31 14:21:00.000,15.95388285319,-19.283569335938,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 16:21:00.000
20658114149,true,2008-10-31 14:40:00.000,15.953846232096,-19.283575439453,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 16:40:00.000
20658114157,true,2008-10-31 14:41:00.000,15.954173787435,-19.284954833984,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 16:41:00.000
20658114165,true,2008-10-31 15:00:00.000,15.954103597005,-19.284794108073,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 17:00:00.000
20658114173,true,2008-10-31 15:01:00.000,15.951693725586,-19.292354329427,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 17:01:00.000
20658114181,true,2008-10-31 15:20:00.000,15.951778157552,-19.292148844401,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 17:20:00.000
20658114189,true,2008-10-31 15:21:00.000,15.946691894531,-19.302056884766,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 17:21:00.000
20658114197,true,2008-10-31 15:40:00.000,15.946815999349,-19.301873779297,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 17:40:00.000
20658114205,true,2008-10-31 15:41:00.000,15.942532348633,-19.312455240885,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 17:41:00.000
20658114213,true,2008-10-31 16:00:00.000,15.942573038737,-19.312255859375,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 18:00:00.000
20658114221,true,2008-10-31 16:01:00.000,15.940958658854,-19.316219075521,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 18:01:00.000
20658114229,true,2008-10-31 16:20:00.000,15.940954589844,-19.316227213542,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 18:20:00.000
20658114237,true,2008-10-31 16:21:00.000,15.943809000651,-19.316963704427,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 18:21:00.000
20658114245,true,2008-10-31 16:40:00.000,15.943815104167,-19.316977945964,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 18:40:00.000
20658114253,true,2008-10-31 16:41:00.000,15.944502766927,-19.316906738281,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 18:41:00.000
20658114261,true,2008-10-31 17:00:00.000,15.944458007812,-19.31689860026,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 19:00:00.000
20658114269,true,2008-10-31 17:01:00.000,15.949838256836,-19.316400146484,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 19:01:00.000
20658114277,true,2008-10-31 17:20:00.000,15.949827067057,-19.316392008464,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 19:20:00.000
20658114285,true,2008-10-31 17:21:00.000,15.954404703776,-19.317602539062,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 19:21:00.000
20658114293,true,2008-10-31 17:40:00.000,15.954414876302,-19.317602539062,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 19:40:00.000
20658114301,true,2008-10-31 17:41:00.000,15.954557291667,-19.317962646484,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 19:41:00.000
20658114309,true,2008-10-31 18:00:00.000,15.954556274414,-19.317962646484,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 20:00:00.000
20658114317,true,2008-10-31 18:01:00.000,15.954938761393,-19.317879231771,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 20:01:00.000
20658114325,true,2008-10-31 18:20:00.000,15.957552083333,-19.317417399089,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 20:20:00.000
20658114333,true,2008-10-31 18:21:00.000,15.957557169596,-19.317427571615,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 20:21:00.000
20658114341,true,2008-10-31 18:40:00.000,15.957551066081,-19.317411295573,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 20:40:00.000
20658114349,true,2008-10-31 18:41:00.000,15.959624226888,-19.315924072266,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 20:41:00.000
20658114357,true,2008-10-31 19:00:00.000,15.959614054362,-19.315907796224,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 21:00:00.000
20658114365,true,2008-10-31 19:01:00.000,15.960107421875,-19.315547688802,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 21:01:00.000
20658114373,true,2008-10-31 19:20:00.000,15.960107421875,-19.315549723307,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 21:20:00.000
20658114381,true,2008-10-31 19:21:00.000,15.96142578125,-19.312552897135,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 21:21:00.000
20658114389,true,2008-10-31 19:40:00.000,15.961424763997,-19.312554931641,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 21:40:00.000
20658114397,true,2008-10-31 19:41:00.000,15.962022908529,-19.311873372396,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 21:41:00.000
20658114405,true,2008-10-31 20:00:00.000,15.961896769206,-19.311962890625,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 22:00:00.000
20658114413,true,2008-10-31 20:01:00.000,15.965505981445,-19.310019938151,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 22:01:00.000
20658114421,true,2008-10-31 20:20:00.000,15.965532430013,-19.310030110677,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 22:20:00.000
20658114429,true,2008-10-31 20:21:00.000,15.966435750326,-19.309836832682,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 22:21:00.000
20658114437,true,2008-10-31 20:40:00.000,15.966424560547,-19.309838867188,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 22:40:00.000
20658114445,true,2008-10-31 20:41:00.000,15.966660563151,-19.309020996094,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 22:41:00.000
20658114453,true,2008-10-31 21:00:00.000,15.966663614909,-19.309071858724,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 23:00:00.000
20658114461,true,2008-10-31 21:01:00.000,15.968897501628,-19.305983479818,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 23:01:00.000
20658114469,true,2008-10-31 21:20:00.000,15.968911743164,-19.305969238281,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 23:20:00.000
20658114476,true,2008-10-31 21:21:00.000,15.969979858398,-19.303000895182,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 23:21:00.000
20658114483,true,2008-10-31 21:40:00.000,15.969982910156,-19.302996826172,"",-9999.0,"gps","Loxodonta africana","AG004","AG004","African elephant - Namibia (Kilian)","Central African Summer Time",2008-10-31 23:40:00.000
