event-id,visible,timestamp,location-long,location-lat,comments,gps:dop,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
20659422365,true,2010-12-08 12:10:00.000,14.59737,-19.18592,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET38","MET38","African elephant - Namibia (Kilian)"
20659422846,true,2010-12-08 16:11:00.000,14.59315,-19.18697,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET38","MET38","African elephant - Namibia (Kilian)"
20659423336,true,2010-12-08 20:10:00.000,14.53392,-19.17402,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET38","MET38","African elephant - Namibia (Kilian)"
20659424398,true,2010-12-09 04:49:00.000,14.58502,-19.19588,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET38","MET38","African elephant - Namibia (Kilian)"
20659424882,true,2010-12-09 08:47:00.000,14.62293,-19.21095,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET38","MET38","African elephant - Namibia (Kilian)"
20659425348,true,2010-12-09 12:48:00.000,14.65922,-19.22297,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET38","MET38","African elephant - Namibia (Kilian)"
20659425810,true,2010-12-09 16:47:00.000,14.66428,-19.22203,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET38","MET38","African elephant - Namibia (Kilian)"
20659426292,true,2010-12-09 20:47:00.000,14.74088,-19.23297,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET38","MET38","African elephant - Namibia (Kilian)"
20659426773,true,2010-12-10 00:46:00.000,14.78013,-19.15215,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET38","MET38","African elephant - Namibia (Kilian)"
20659427236,true,2010-12-10 04:47:00.000,14.65697,-19.13712,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET38","MET38","African elephant - Namibia (Kilian)"
20659427717,true,2010-12-10 08:47:00.000,14.61555,-19.166,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET38","MET38","African elephant - Namibia (Kilian)"
20659428178,true,2010-12-10 12:47:00.000,14.6208,-19.16467,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET38","MET38","African elephant - Namibia (Kilian)"
20659428644,true,2010-12-10 16:47:00.000,14.62148,-19.1593,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET38","MET38","African elephant - Namibia (Kilian)"
20659429117,true,2010-12-10 20:46:00.000,14.61457,-19.11577,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET38","MET38","African elephant - Namibia (Kilian)"
20659429619,true,2010-12-11 00:47:00.000,14.5967,-19.10527,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET38","MET38","African elephant - Namibia (Kilian)"
20659430112,true,2010-12-11 04:47:00.000,14.58802,-19.10505,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET38","MET38","African elephant - Namibia (Kilian)"
20659430613,true,2010-12-11 08:47:00.000,14.60262,-19.09267,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET38","MET38","African elephant - Namibia (Kilian)"
20659431096,true,2010-12-11 12:47:00.000,14.60992,-19.09903,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET38","MET38","African elephant - Namibia (Kilian)"
20659431572,true,2010-12-11 16:46:00.000,14.62607,-19.11262,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET38","MET38","African elephant - Namibia (Kilian)"
20659432070,true,2010-12-11 20:46:00.000,14.61022,-19.12035,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET38","MET38","African elephant - Namibia (Kilian)"
20659432565,true,2010-12-12 00:46:00.000,14.59687,-19.09968,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET38","MET38","African elephant - Namibia (Kilian)"
20659433047,true,2010-12-12 04:47:00.000,14.57882,-19.10685,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET38","MET38","African elephant - Namibia (Kilian)"
20659433990,true,2010-12-12 12:38:00.000,14.57745,-19.14988,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET38","MET38","African elephant - Namibia (Kilian)"
20659434461,true,2010-12-12 16:37:00.000,14.57358,-19.15263,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET38","MET38","African elephant - Namibia (Kilian)"
20659434962,true,2010-12-12 20:37:00.000,14.53983,-19.16905,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET38","MET38","African elephant - Namibia (Kilian)"
20659435460,true,2010-12-13 00:38:00.000,14.53933,-19.16078,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET38","MET38","African elephant - Namibia (Kilian)"
20659436435,true,2010-12-13 08:37:00.000,14.52465,-19.15375,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET38","MET38","African elephant - Namibia (Kilian)"
20659436925,true,2010-12-13 12:37:00.000,14.52627,-19.16382,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET38","MET38","African elephant - Namibia (Kilian)"
20659437404,true,2010-12-13 16:37:00.000,14.53602,-19.16117,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET38","MET38","African elephant - Namibia (Kilian)"
20659437909,true,2010-12-13 20:37:00.000,14.53467,-19.15788,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET38","MET38","African elephant - Namibia (Kilian)"
20659438413,true,2010-12-14 00:37:00.000,14.5297,-19.15642,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET38","MET38","African elephant - Namibia (Kilian)"
20659438902,true,2010-12-14 04:38:00.000,14.52845,-19.15537,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET38","MET38","African elephant - Namibia (Kilian)"
20659439395,true,2010-12-14 08:37:00.000,14.51562,-19.15385,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET38","MET38","African elephant - Namibia (Kilian)"
20659439890,true,2010-12-14 12:37:00.000,14.52527,-19.14632,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET38","MET38","African elephant - Namibia (Kilian)"
20659440382,true,2010-12-14 16:38:00.000,14.53315,-19.16378,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET38","MET38","African elephant - Namibia (Kilian)"
20659440889,true,2010-12-14 20:38:00.000,14.5269,-19.14157,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET38","MET38","African elephant - Namibia (Kilian)"
20659441395,true,2010-12-15 00:39:00.000,14.54497,-19.1649,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET38","MET38","African elephant - Namibia (Kilian)"
20659442388,true,2010-12-15 08:37:00.000,14.5543,-19.16278,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET38","MET38","African elephant - Namibia (Kilian)"
20659442868,true,2010-12-15 12:37:00.000,14.52987,-19.1604,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET38","MET38","African elephant - Namibia (Kilian)"
20659443357,true,2010-12-15 16:37:00.000,14.5233,-19.14888,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET38","MET38","African elephant - Namibia (Kilian)"
20659443865,true,2010-12-15 20:38:00.000,14.54357,-19.16197,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET38","MET38","African elephant - Namibia (Kilian)"
20659444374,true,2010-12-16 00:37:00.000,14.56292,-19.1713,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET38","MET38","African elephant - Namibia (Kilian)"
20659445353,true,2010-12-16 08:37:00.000,14.56562,-19.16385,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET38","MET38","African elephant - Namibia (Kilian)"
20659445836,true,2010-12-16 12:38:00.000,14.52433,-19.16047,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET38","MET38","African elephant - Namibia (Kilian)"
20659446321,true,2010-12-16 16:37:00.000,14.53178,-19.1677,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET38","MET38","African elephant - Namibia (Kilian)"
