event-id,visible,timestamp,location-long,location-lat,comments,gps:dop,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
20658491918,true,2009-10-06 14:30:00.000,17.01424,-18.55018,"SW of Beiseb",2.0,"gps","Loxodonta africana","AG268","AG268","African elephant - Namibia (Kilian)"
20658491952,true,2009-10-06 14:45:00.000,17.01424,-18.55018,"SW of Beiseb",1.0,"gps","Loxodonta africana","AG268","AG268","African elephant - Namibia (Kilian)"
20658491974,true,2009-10-06 15:00:00.000,17.01427,-18.5502,"SW of Beiseb",1.0,"gps","Loxodonta africana","AG268","AG268","African elephant - Namibia (Kilian)"
20658491996,true,2009-10-06 15:15:00.000,17.01426,-18.55019,"SW of Beiseb",2.0,"gps","Loxodonta africana","AG268","AG268","African elephant - Namibia (Kilian)"
20658492030,true,2009-10-06 15:30:00.000,17.01395,-18.55023,"SW of Beiseb",2.0,"gps","Loxodonta africana","AG268","AG268","African elephant - Namibia (Kilian)"
20658492064,true,2009-10-06 15:45:00.000,17.01382,-18.5502,"SW of Beiseb",2.0,"gps","Loxodonta africana","AG268","AG268","African elephant - Namibia (Kilian)"
20658492086,true,2009-10-06 16:00:00.000,17.01377,-18.55028,"SW of Beiseb",2.0,"gps","Loxodonta africana","AG268","AG268","African elephant - Namibia (Kilian)"
20658492108,true,2009-10-06 16:15:00.000,17.01361,-18.55033,"SW of Beiseb",2.0,"gps","Loxodonta africana","AG268","AG268","African elephant - Namibia (Kilian)"
20658492142,true,2009-10-06 16:30:00.000,17.01353,-18.55037,"SW of Beiseb",3.0,"gps","Loxodonta africana","AG268","AG268","African elephant - Namibia (Kilian)"
20658492176,true,2009-10-06 16:45:00.000,17.01333,-18.55037,"SW of Beiseb",2.0,"gps","Loxodonta africana","AG268","AG268","African elephant - Namibia (Kilian)"
20658492198,true,2009-10-06 17:00:00.000,17.01145,-18.55091,"SW of Beiseb",2.0,"gps","Loxodonta africana","AG268","AG268","African elephant - Namibia (Kilian)"
20658492220,true,2009-10-06 17:15:00.000,17.01115,-18.55094,"SW of Beiseb",2.0,"gps","Loxodonta africana","AG268","AG268","African elephant - Namibia (Kilian)"
20658492254,true,2009-10-06 17:30:00.000,17.01097,-18.55085,"SW of Beiseb",1.0,"gps","Loxodonta africana","AG268","AG268","African elephant - Namibia (Kilian)"
20658492288,true,2009-10-06 17:45:00.000,17.01095,-18.55093,"SW of Beiseb",1.0,"gps","Loxodonta africana","AG268","AG268","African elephant - Namibia (Kilian)"
20658492310,true,2009-10-06 18:00:00.000,17.01049,-18.55096,"SW of Beiseb",2.0,"gps","Loxodonta africana","AG268","AG268","African elephant - Namibia (Kilian)"
20658492332,true,2009-10-06 18:15:00.000,17.01043,-18.5508,"SW of Beiseb",2.0,"gps","Loxodonta africana","AG268","AG268","African elephant - Namibia (Kilian)"
20658492366,true,2009-10-06 18:30:00.000,17.01028,-18.55054,"SW of Beiseb",2.0,"gps","Loxodonta africana","AG268","AG268","African elephant - Namibia (Kilian)"
20658492400,true,2009-10-06 18:45:00.000,17.01022,-18.55058,"SW of Beiseb",2.0,"gps","Loxodonta africana","AG268","AG268","African elephant - Namibia (Kilian)"
20658492422,true,2009-10-06 19:00:00.000,17.01031,-18.55082,"SW of Beiseb",2.0,"gps","Loxodonta africana","AG268","AG268","African elephant - Namibia (Kilian)"
20658492444,true,2009-10-06 19:15:00.000,17.01044,-18.551,"SW of Beiseb",2.0,"gps","Loxodonta africana","AG268","AG268","African elephant - Namibia (Kilian)"
20658492478,true,2009-10-06 19:30:00.000,17.0104,-18.55099,"SW of Beiseb",2.0,"gps","Loxodonta africana","AG268","AG268","African elephant - Namibia (Kilian)"
