event-id,visible,timestamp,location-long,location-lat,comments,gps:dop,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
20659100631,true,2010-07-03 11:34:00.000,16.86343333,-18.75773333,"South of Mushara firebreak",-9999.0,"gps","Loxodonta africana","MET7","MET7","African elephant - Namibia (Kilian)"
20659100716,true,2010-07-03 12:34:00.000,16.88075,-18.76091667,"South of Mushara firebreak",-9999.0,"gps","Loxodonta africana","MET7","MET7","African elephant - Namibia (Kilian)"
20659100802,true,2010-07-03 13:33:00.000,16.8985,-18.78011667,"South of Mushara firebreak",-9999.0,"gps","Loxodonta africana","MET7","MET7","African elephant - Namibia (Kilian)"
20659100887,true,2010-07-03 14:33:00.000,16.89878333,-18.78238333,"South of Mushara firebreak",-9999.0,"gps","Loxodonta africana","MET7","MET7","African elephant - Namibia (Kilian)"
20659100974,true,2010-07-03 15:34:00.000,16.9,-18.78576667,"South of Mushara firebreak",-9999.0,"gps","Loxodonta africana","MET7","MET7","African elephant - Namibia (Kilian)"
20659101062,true,2010-07-03 16:34:00.000,16.90143333,-18.78671667,"South of Mushara firebreak",-9999.0,"gps","Loxodonta africana","MET7","MET7","African elephant - Namibia (Kilian)"
20659101149,true,2010-07-03 17:33:00.000,16.9048,-18.78915,"South of Mushara firebreak",-9999.0,"gps","Loxodonta africana","MET7","MET7","African elephant - Namibia (Kilian)"
20659101209,true,2010-07-03 18:19:00.000,16.90773333,-18.79195,"South of Mushara firebreak",-9999.0,"gps","Loxodonta africana","MET7","MET7","African elephant - Namibia (Kilian)"
20659101262,true,2010-07-03 18:49:00.000,16.9076,-18.79148333,"South of Mushara firebreak",-9999.0,"gps","Loxodonta africana","MET7","MET7","African elephant - Namibia (Kilian)"
20659101299,true,2010-07-03 19:19:00.000,16.90736667,-18.78241667,"South of Mushara firebreak",-9999.0,"gps","Loxodonta africana","MET7","MET7","African elephant - Namibia (Kilian)"
20659101352,true,2010-07-03 19:49:00.000,16.9085,-18.77196667,"South of Mushara firebreak",-9999.0,"gps","Loxodonta africana","MET7","MET7","African elephant - Namibia (Kilian)"
