event-id,visible,timestamp,location-long,location-lat,comments,gps:dop,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
20658489514,true,2009-10-05 15:30:00.000,16.9088,-18.66315,"Mushara",2.0,"gps","Loxodonta africana","AG265","AG265","African elephant - Namibia (Kilian)"
20658489543,true,2009-10-05 15:45:00.000,16.9087,-18.6632,"Mushara",2.0,"gps","Loxodonta africana","AG265","AG265","African elephant - Namibia (Kilian)"
20658489562,true,2009-10-05 16:00:00.000,16.90958,-18.66587,"Mushara",2.0,"gps","Loxodonta africana","AG265","AG265","African elephant - Namibia (Kilian)"
20658489582,true,2009-10-05 16:15:00.000,16.91027,-18.66847,"Mushara",2.0,"gps","Loxodonta africana","AG265","AG265","African elephant - Namibia (Kilian)"
20658489612,true,2009-10-05 16:30:00.000,16.91029,-18.66848,"Mushara",2.0,"gps","Loxodonta africana","AG265","AG265","African elephant - Namibia (Kilian)"
20658489642,true,2009-10-05 16:45:00.000,16.91043,-18.66865,"Mushara",2.0,"gps","Loxodonta africana","AG265","AG265","African elephant - Namibia (Kilian)"
20658489661,true,2009-10-05 17:00:00.000,16.91157,-18.67003,"Mushara",2.0,"gps","Loxodonta africana","AG265","AG265","African elephant - Namibia (Kilian)"
20658489681,true,2009-10-05 17:15:00.000,16.91227,-18.67159,"Mushara",2.0,"gps","Loxodonta africana","AG265","AG265","African elephant - Namibia (Kilian)"
20658489711,true,2009-10-05 17:30:00.000,16.91394,-18.67411,"Mushara",1.0,"gps","Loxodonta africana","AG265","AG265","African elephant - Namibia (Kilian)"
20658489741,true,2009-10-05 17:45:00.000,16.91488,-18.67865,"Mushara",1.0,"gps","Loxodonta africana","AG265","AG265","African elephant - Namibia (Kilian)"
20658489760,true,2009-10-05 18:00:00.000,16.91448,-18.68556,"Mushara",2.0,"gps","Loxodonta africana","AG265","AG265","African elephant - Namibia (Kilian)"
20658489780,true,2009-10-05 18:15:00.000,16.91346,-18.69254,"Mushara",1.0,"gps","Loxodonta africana","AG265","AG265","African elephant - Namibia (Kilian)"
20658489810,true,2009-10-05 18:30:00.000,16.91027,-18.70002,"Mushara",2.0,"gps","Loxodonta africana","AG265","AG265","African elephant - Namibia (Kilian)"
20658489840,true,2009-10-05 18:45:00.000,16.90632,-18.70735,"Mushara",2.0,"gps","Loxodonta africana","AG265","AG265","African elephant - Namibia (Kilian)"
20658489859,true,2009-10-05 19:00:00.000,16.90416,-18.71475,"Mushara",2.0,"gps","Loxodonta africana","AG265","AG265","African elephant - Namibia (Kilian)"
20658489879,true,2009-10-05 19:15:00.000,16.90395,-18.71481,"Mushara",1.0,"gps","Loxodonta africana","AG265","AG265","African elephant - Namibia (Kilian)"
20658489909,true,2009-10-05 19:30:00.000,16.90325,-18.71443,"Mushara",2.0,"gps","Loxodonta africana","AG265","AG265","African elephant - Namibia (Kilian)"
20658489939,true,2009-10-05 19:45:00.000,16.90322,-18.71435,"Mushara",2.0,"gps","Loxodonta africana","AG265","AG265","African elephant - Namibia (Kilian)"
20658489958,true,2009-10-05 20:00:00.000,16.90406,-18.71462,"Mushara",2.0,"gps","Loxodonta africana","AG265","AG265","African elephant - Namibia (Kilian)"
20658489978,true,2009-10-05 20:15:00.000,16.8992,-18.7119,"Mushara",2.0,"gps","Loxodonta africana","AG265","AG265","African elephant - Namibia (Kilian)"
20658490008,true,2009-10-05 20:30:00.000,16.89548,-18.71171,"Mushara",1.0,"gps","Loxodonta africana","AG265","AG265","African elephant - Namibia (Kilian)"
20658490038,true,2009-10-05 20:45:00.000,16.8932,-18.71266,"Mushara",1.0,"gps","Loxodonta africana","AG265","AG265","African elephant - Namibia (Kilian)"
20658490057,true,2009-10-05 21:00:00.000,16.88867,-18.71367,"Mushara",1.0,"gps","Loxodonta africana","AG265","AG265","African elephant - Namibia (Kilian)"
20658490077,true,2009-10-05 21:15:00.000,16.88486,-18.71459,"Mushara",1.0,"gps","Loxodonta africana","AG265","AG265","African elephant - Namibia (Kilian)"
20658490107,true,2009-10-05 21:30:00.000,16.8818,-18.71508,"Mushara",2.0,"gps","Loxodonta africana","AG265","AG265","African elephant - Namibia (Kilian)"
20658490137,true,2009-10-05 21:45:00.000,16.87946,-18.71556,"Mushara",2.0,"gps","Loxodonta africana","AG265","AG265","African elephant - Namibia (Kilian)"
20658490156,true,2009-10-05 22:00:00.000,16.87906,-18.71554,"Mushara",2.0,"gps","Loxodonta africana","AG265","AG265","African elephant - Namibia (Kilian)"
20658490176,true,2009-10-05 22:15:00.000,16.87836,-18.71565,"Mushara",1.0,"gps","Loxodonta africana","AG265","AG265","African elephant - Namibia (Kilian)"
20658490206,true,2009-10-05 22:30:00.000,16.87831,-18.71583,"Mushara",1.0,"gps","Loxodonta africana","AG265","AG265","African elephant - Namibia (Kilian)"
20658490236,true,2009-10-05 22:45:00.000,16.87803,-18.71564,"Mushara",1.0,"gps","Loxodonta africana","AG265","AG265","African elephant - Namibia (Kilian)"
20658490255,true,2009-10-05 23:00:00.000,16.87785,-18.71548,"Mushara",1.0,"gps","Loxodonta africana","AG265","AG265","African elephant - Namibia (Kilian)"
20658490275,true,2009-10-05 23:15:00.000,16.87783,-18.71518,"Mushara",1.0,"gps","Loxodonta africana","AG265","AG265","African elephant - Namibia (Kilian)"
20658490305,true,2009-10-05 23:30:00.000,16.87776,-18.71507,"Mushara",1.0,"gps","Loxodonta africana","AG265","AG265","African elephant - Namibia (Kilian)"
20658490335,true,2009-10-05 23:45:00.000,16.87767,-18.71498,"Mushara",1.0,"gps","Loxodonta africana","AG265","AG265","African elephant - Namibia (Kilian)"
20658490355,true,2009-10-06 00:00:00.000,16.87704,-18.71424,"Mushara",1.0,"gps","Loxodonta africana","AG265","AG265","African elephant - Namibia (Kilian)"
20658490378,true,2009-10-06 00:15:00.000,16.8775,-18.71282,"Mushara",1.0,"gps","Loxodonta africana","AG265","AG265","African elephant - Namibia (Kilian)"
20658490411,true,2009-10-06 00:30:00.000,16.87735,-18.71236,"Mushara",1.0,"gps","Loxodonta africana","AG265","AG265","African elephant - Namibia (Kilian)"
20658490444,true,2009-10-06 00:45:00.000,16.87581,-18.7112,"Mushara",2.0,"gps","Loxodonta africana","AG265","AG265","African elephant - Namibia (Kilian)"
20658490465,true,2009-10-06 01:00:00.000,16.87573,-18.71105,"Mushara",2.0,"gps","Loxodonta africana","AG265","AG265","African elephant - Namibia (Kilian)"
20658490486,true,2009-10-06 01:15:00.000,16.8756,-18.71072,"Mushara",2.0,"gps","Loxodonta africana","AG265","AG265","African elephant - Namibia (Kilian)"
20658490519,true,2009-10-06 01:30:00.000,16.87548,-18.70999,"Mushara",2.0,"gps","Loxodonta africana","AG265","AG265","African elephant - Namibia (Kilian)"
20658490552,true,2009-10-06 01:45:00.000,16.87595,-18.7099,"Mushara",2.0,"gps","Loxodonta africana","AG265","AG265","African elephant - Namibia (Kilian)"
20658490573,true,2009-10-06 02:00:00.000,16.87652,-18.70946,"Mushara",2.0,"gps","Loxodonta africana","AG265","AG265","African elephant - Namibia (Kilian)"
