event-id,visible,timestamp,location-long,location-lat,comments,gps:dop,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
20659099495,true,2010-07-02 21:48:00.000,17.0167,-18.573,"Makalani",-9999.0,"gps","Loxodonta africana","MET6","MET6","African elephant - Namibia (Kilian)"
20659099825,true,2010-07-03 01:48:00.000,17.0287,-18.55541667,"Makalani",-9999.0,"gps","Loxodonta africana","MET6","MET6","African elephant - Namibia (Kilian)"
20659100155,true,2010-07-03 05:48:00.000,17.03665,-18.54181667,"Makalani",-9999.0,"gps","Loxodonta africana","MET6","MET6","African elephant - Namibia (Kilian)"
20659100486,true,2010-07-03 09:48:00.000,17.04493333,-18.51965,"Makalani",-9999.0,"gps","Loxodonta africana","MET6","MET6","African elephant - Namibia (Kilian)"
20659100570,true,2010-07-03 10:53:00.000,17.04945,-18.51731667,"Makalani",-9999.0,"gps","Loxodonta africana","MET6","MET6","African elephant - Namibia (Kilian)"
20659100622,true,2010-07-03 11:22:00.000,17.04948333,-18.51745,"Makalani",-9999.0,"gps","Loxodonta africana","MET6","MET6","African elephant - Namibia (Kilian)"
20659100657,true,2010-07-03 11:52:00.000,17.04903333,-18.51515,"Makalani",-9999.0,"gps","Loxodonta africana","MET6","MET6","African elephant - Namibia (Kilian)"
20659100706,true,2010-07-03 12:23:00.000,17.04741667,-18.51363333,"Makalani",-9999.0,"gps","Loxodonta africana","MET6","MET6","African elephant - Namibia (Kilian)"
20659100742,true,2010-07-03 12:53:00.000,17.04741667,-18.5136,"Makalani",-9999.0,"gps","Loxodonta africana","MET6","MET6","African elephant - Namibia (Kilian)"
20659100793,true,2010-07-03 13:23:00.000,17.0474,-18.51356667,"Makalani",-9999.0,"gps","Loxodonta africana","MET6","MET6","African elephant - Namibia (Kilian)"
20659100888,true,2010-07-03 14:35:00.000,17.04695,-18.51373333,"Makalani",-9999.0,"gps","Loxodonta africana","MET6","MET6","African elephant - Namibia (Kilian)"
