event-id,visible,timestamp,location-long,location-lat,comments,gps:dop,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
20659422929,true,2010-12-08 16:45:00.000,14.40675,-19.0898,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET39","MET39","African elephant - Namibia (Kilian)"
20659423422,true,2010-12-08 20:45:00.000,14.40217,-19.09712,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET39","MET39","African elephant - Namibia (Kilian)"
20659423918,true,2010-12-09 00:45:00.000,14.40285,-19.10325,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET39","MET39","African elephant - Namibia (Kilian)"
20659424395,true,2010-12-09 04:45:00.000,14.39873,-19.1006,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET39","MET39","African elephant - Namibia (Kilian)"
20659424880,true,2010-12-09 08:45:00.000,14.40708,-19.10892,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET39","MET39","African elephant - Namibia (Kilian)"
20659425345,true,2010-12-09 12:45:00.000,14.40745,-19.12655,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET39","MET39","African elephant - Namibia (Kilian)"
20659425808,true,2010-12-09 16:45:00.000,14.40655,-19.13168,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET39","MET39","African elephant - Namibia (Kilian)"
20659426288,true,2010-12-09 20:45:00.000,14.4114,-19.15258,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET39","MET39","African elephant - Namibia (Kilian)"
20659426772,true,2010-12-10 00:45:00.000,14.41575,-19.11798,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET39","MET39","African elephant - Namibia (Kilian)"
20659427232,true,2010-12-10 04:45:00.000,14.40037,-19.13938,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET39","MET39","African elephant - Namibia (Kilian)"
20659427713,true,2010-12-10 08:45:00.000,14.40047,-19.11283,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET39","MET39","African elephant - Namibia (Kilian)"
20659428174,true,2010-12-10 12:45:00.000,14.41158,-19.12528,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET39","MET39","African elephant - Namibia (Kilian)"
20659428641,true,2010-12-10 16:45:00.000,14.41582,-19.1267,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET39","MET39","African elephant - Namibia (Kilian)"
20659429116,true,2010-12-10 20:45:00.000,14.41395,-19.09278,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET39","MET39","African elephant - Namibia (Kilian)"
20659429617,true,2010-12-11 00:45:00.000,14.39727,-19.13402,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET39","MET39","African elephant - Namibia (Kilian)"
20659430110,true,2010-12-11 04:45:00.000,14.39487,-19.14483,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET39","MET39","African elephant - Namibia (Kilian)"
20659430609,true,2010-12-11 08:45:00.000,14.38802,-19.12138,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET39","MET39","African elephant - Namibia (Kilian)"
20659431093,true,2010-12-11 12:45:00.000,14.40622,-19.1237,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET39","MET39","African elephant - Namibia (Kilian)"
20659431568,true,2010-12-11 16:45:00.000,14.41248,-19.13153,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET39","MET39","African elephant - Namibia (Kilian)"
20659432067,true,2010-12-11 20:45:00.000,14.39932,-19.13438,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET39","MET39","African elephant - Namibia (Kilian)"
20659432560,true,2010-12-12 00:45:00.000,14.38377,-19.1403,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET39","MET39","African elephant - Namibia (Kilian)"
20659433043,true,2010-12-12 04:45:00.000,14.39005,-19.14183,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET39","MET39","African elephant - Namibia (Kilian)"
20659433532,true,2010-12-12 08:46:00.000,14.40283,-19.1092,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET39","MET39","African elephant - Namibia (Kilian)"
20659434015,true,2010-12-12 12:45:00.000,14.42437,-19.0809,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET39","MET39","African elephant - Namibia (Kilian)"
20659434488,true,2010-12-12 16:45:00.000,14.41938,-19.10575,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET39","MET39","African elephant - Namibia (Kilian)"
20659434991,true,2010-12-12 20:45:00.000,14.4078,-19.14468,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET39","MET39","African elephant - Namibia (Kilian)"
20659435486,true,2010-12-13 00:45:00.000,14.39405,-19.15843,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET39","MET39","African elephant - Namibia (Kilian)"
20659435972,true,2010-12-13 04:46:00.000,14.40492,-19.16775,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET39","MET39","African elephant - Namibia (Kilian)"
20659436461,true,2010-12-13 08:45:00.000,14.43235,-19.1653,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET39","MET39","African elephant - Namibia (Kilian)"
20659436953,true,2010-12-13 12:46:00.000,14.43992,-19.1684,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET39","MET39","African elephant - Namibia (Kilian)"
20659437928,true,2010-12-13 20:44:00.000,14.41995,-19.15132,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET39","MET39","African elephant - Namibia (Kilian)"
20659438430,true,2010-12-14 00:43:00.000,14.41058,-19.1533,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET39","MET39","African elephant - Namibia (Kilian)"
20659438919,true,2010-12-14 04:44:00.000,14.40922,-19.1488,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET39","MET39","African elephant - Namibia (Kilian)"
20659439413,true,2010-12-14 08:43:00.000,14.41573,-19.13242,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET39","MET39","African elephant - Namibia (Kilian)"
20659439905,true,2010-12-14 12:42:00.000,14.42855,-19.07618,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET39","MET39","African elephant - Namibia (Kilian)"
20659440398,true,2010-12-14 16:42:00.000,14.41758,-19.09328,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET39","MET39","African elephant - Namibia (Kilian)"
20659440904,true,2010-12-14 20:42:00.000,14.41728,-19.1329,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET39","MET39","African elephant - Namibia (Kilian)"
20659441408,true,2010-12-15 00:42:00.000,14.41613,-19.14717,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET39","MET39","African elephant - Namibia (Kilian)"
20659441897,true,2010-12-15 04:43:00.000,14.41548,-19.15162,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET39","MET39","African elephant - Namibia (Kilian)"
20659442403,true,2010-12-15 08:43:00.000,14.41775,-19.13968,"Otjovasando",-9999.0,"gps","Loxodonta africana","MET39","MET39","African elephant - Namibia (Kilian)"
